url,page_type,locale,inbound_links,unique_inbound_pages,crawl_depth,hub_membership,related_tool_links,related_guide_links,related_workflow_links,status
https://funnytools.win/fr/,home,fr,216,216,0,/en/;/es/categorias/azar/;/es/categorias/dibujo/;/es/categorias/dinero/;/es/categorias/estadistica/;/es/categorias/estudio/;/es/categorias/imagen/;/es/categorias/pdf/;/es/categorias/texto/;/es/categorias/tiempo/;/es/flujos/;/es/guias/;/es/herramientas/;/es/;/es/para/;/fr/;/fr/outils/;/,148,0,0,OK
https://funnytools.win/fr/outils/calcul-moyenne-notes/,tool,fr,78,78,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-age/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-ecart-type/,tool,fr,9,9,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-interets-composes/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,tool,fr,9,9,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-pourcentage/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-rang-percentile/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-salaire-net/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-score-t/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/calculateur-score-z/,tool,fr,7,7,1,/fr/;/fr/outils/,16,0,0,OK
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/cao-2d-en-ligne/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/choisir-entre-deux-options/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/chronometre-en-ligne/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/compresser-image/,tool,fr,10,10,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/compresser-pdf/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/compteur-caracteres/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/compteur-mots/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-csv-en-json/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-image-en-base64/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-images-en-pdf/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-jpg-en-png/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-json-en-csv/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-pdf-en-image/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-png-en-jpg/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-timestamp-unix/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/convertir-webp-en-jpg/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/creer-diagramme-circulaire/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/creer-diagramme-flux/,tool,fr,7,7,1,/fr/;/fr/outils/,16,0,0,OK
https://funnytools.win/fr/outils/creer-graphique-barres/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/diviser-pdf/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/encoder-decoder-base64/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/encoder-decoder-url/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/extraire-pages-pdf/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/faire-pivoter-image/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/faire-pivoter-pdf/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/formater-valider-json/,tool,fr,10,10,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/fusionner-pdf/,tool,fr,78,78,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-code-barres/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-code-qr/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-groupes-classe/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/generateur-uuid-v4/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/,hub,fr,78,78,1,/en/tools/;/es/herramientas/;/fr/;/fr/outils/;/tools/,148,0,0,OK
https://funnytools.win/fr/outils/lancer-des-en-ligne/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/minuteur-en-ligne/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/minuteur-pomodoro/,tool,fr,7,7,1,/fr/;/fr/outils/,16,0,0,OK
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/rappel-pause-ecran/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/recadrer-image/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/redimensionner-image/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/roue-aleatoire/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/supprimer-lignes-vides/,tool,fr,7,7,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/supprimer-pages-pdf/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,tool,fr,7,7,1,/fr/;/fr/outils/,16,0,0,OK
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/tirage-au-sort-noms/,tool,fr,8,8,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/fr/outils/trier-lignes-texte/,tool,fr,6,6,1,/fr/;/fr/outils/,15,0,0,OK
https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,guide,zh-TW,3,3,2,/guides/,7,4,0,OK
https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,guide,zh-TW,10,10,2,/guides/,7,3,0,OK
https://funnytools.win/guides/age-calculator-school-cutoff-guide/,guide,zh-TW,5,5,2,/guides/,7,0,0,OK
https://funnytools.win/guides/anova-apa-format-guide/,guide,zh-TW,11,11,1,/guides/;/;/workflows/,5,5,1,OK
https://funnytools.win/guides/anova-post-hoc-tukey-bonferroni/,guide,zh-TW,2,2,2,/guides/,0,6,0,OK
https://funnytools.win/guides/bar-chart-school-report-guide/,guide,zh-TW,11,11,2,/category/statistics/;/guides/,5,2,0,OK
https://funnytools.win/guides/barcode-printing-quiet-zone-svg-guide/,guide,zh-TW,5,5,2,/guides/,1,5,0,OK
https://funnytools.win/guides/base64-utf8-unicode-guide/,guide,zh-TW,4,4,2,/guides/,1,3,0,OK
https://funnytools.win/guides/break-reminder-work-interval-guide/,guide,zh-TW,4,4,2,/guides/,3,2,0,OK
https://funnytools.win/guides/business-days-calendar-days-guide/,guide,zh-TW,5,5,2,/guides/,1,3,2,OK
https://funnytools.win/guides/cad-grid-snap-orthogonal-guide/,guide,zh-TW,5,5,2,/guides/,3,3,0,OK
https://funnytools.win/guides/camelcase-snake-case-kebab-case-guide/,guide,zh-TW,5,5,2,/category/text/;/guides/,1,2,2,OK
https://funnytools.win/guides/chart-flowchart-alt-text-accessibility/,guide,zh-TW,7,7,2,/guides/,3,2,0,OK
https://funnytools.win/guides/chart-or-flowchart-selection-guide/,guide,zh-TW,8,8,2,/guides/,3,2,0,OK
https://funnytools.win/guides/chinese-english-mixed-word-count-guide/,guide,zh-TW,4,4,2,/category/text/;/guides/,2,3,0,OK
https://funnytools.win/guides/classroom-group-roles-rotation-guide/,guide,zh-TW,7,7,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-lottery-tool-guide/,guide,zh-TW,15,15,2,/category/random/;/category/study/;/guides/,9,4,1,OK
https://funnytools.win/guides/classroom-random-group-absent-student-repair-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-group-guide/,guide,zh-TW,22,22,1,/category/random/;/category/study/;/guides/;/;/workflows/,9,4,1,OK
https://funnytools.win/guides/classroom-random-group-materials-handoff-guide/,guide,zh-TW,2,2,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-group-no-repeat-guide/,guide,zh-TW,7,7,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-group-seat-transition-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-group-shareable-result-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-group-size-balance-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/classroom-random-picker-guide/,guide,zh-TW,21,21,1,/category/random/;/category/study/;/guides/;/;/workflows/,9,4,1,OK
https://funnytools.win/guides/classroom-timer-guide/,guide,zh-TW,19,19,1,/category/random/;/category/study/;/guides/;/;/workflows/,9,4,1,OK
https://funnytools.win/guides/clean-copied-text-from-pdf-web-guide/,guide,zh-TW,7,7,2,/category/text/;/guides/,4,2,2,OK
https://funnytools.win/guides/code128-vs-code39-guide/,guide,zh-TW,8,8,1,/guides/;/;/workflows/,1,5,0,OK
https://funnytools.win/guides/compress-image-to-upload-limit/,guide,zh-TW,6,6,2,/guides/,1,4,0,OK
https://funnytools.win/guides/compress-pdf-to-upload-limit/,guide,zh-TW,8,8,2,/guides/,5,4,0,OK
https://funnytools.win/guides/confidence-interval-95-guide/,guide,zh-TW,10,10,2,/guides/,0,7,0,OK
https://funnytools.win/guides/countdown-stopwatch-pomodoro-comparison/,guide,zh-TW,5,5,2,/guides/,3,2,0,OK
https://funnytools.win/guides/cronbach-alpha-interpretation/,guide,zh-TW,2,2,2,/guides/,2,3,0,OK
https://funnytools.win/guides/crop-vs-resize-vs-compress-image/,guide,zh-TW,5,5,2,/guides/,6,2,0,OK
https://funnytools.win/guides/csv-to-json-conversion-guide/,guide,zh-TW,7,7,2,/guides/,1,3,0,OK
https://funnytools.win/guides/csv-to-json-header-duplicate-column-guide/,guide,zh-TW,6,6,2,/guides/,7,4,1,OK
https://funnytools.win/guides/csv-utf8-bom-excel-garbled-text/,guide,zh-TW,7,7,2,/guides/,2,2,0,OK
https://funnytools.win/guides/cvc-word-families-guide/,guide,zh-TW,4,4,2,/guides/,7,0,0,OK
https://funnytools.win/guides/date-arithmetic-end-of-month-dst-guide/,guide,zh-TW,6,6,2,/guides/,1,4,0,OK
https://funnytools.win/guides/date-difference-inclusive-exclusive-guide/,guide,zh-TW,6,6,2,/guides/,2,5,0,OK
https://funnytools.win/guides/decision-tree-vs-flowchart-guide/,guide,zh-TW,4,4,2,/guides/,1,4,0,OK
https://funnytools.win/guides/delete-blank-pages-from-pdf/,guide,zh-TW,4,4,2,/guides/,1,5,0,OK
https://funnytools.win/guides/dice-probability-random-streaks-guide/,guide,zh-TW,3,3,2,/guides/,1,4,0,OK
https://funnytools.win/guides/ean13-upca-check-digit-gs1-guide/,guide,zh-TW,9,9,1,/guides/;/;/workflows/,1,5,0,OK
https://funnytools.win/guides/effect-size-guide/,guide,zh-TW,13,13,2,/guides/,1,6,0,OK
https://funnytools.win/guides/emoji-character-count-grapheme-guide/,guide,zh-TW,9,9,1,/category/text/;/guides/;/;/workflows/,1,3,0,OK
https://funnytools.win/guides/extra-credit-over-100-grade-guide/,guide,zh-TW,6,6,2,/guides/,2,4,0,OK
https://funnytools.win/guides/extract-specific-pages-from-pdf/,guide,zh-TW,9,9,2,/guides/,4,5,0,OK
https://funnytools.win/guides/fair-random-draw-audit-guide/,guide,zh-TW,8,8,2,/guides/,2,3,0,OK
https://funnytools.win/guides/fair-student-grouping-guide/,guide,zh-TW,16,16,2,/category/random/;/category/study/;/guides/,7,4,1,OK
https://funnytools.win/guides/file-size-units-guide/,guide,zh-TW,5,5,2,/guides/,7,3,0,OK
https://funnytools.win/guides/final-exam-score-needed-guide/,guide,zh-TW,8,8,1,/guides/;/;/workflows/,2,4,0,OK
https://funnytools.win/guides/flowchart-design-checklist/,guide,zh-TW,5,5,2,/guides/,1,4,0,OK
https://funnytools.win/guides/flowchart-symbols-guide/,guide,zh-TW,4,4,2,/guides/,1,4,0,OK
https://funnytools.win/guides/gpa-4-0-vs-4-3-guide/,guide,zh-TW,7,7,2,/guides/,1,5,0,OK
https://funnytools.win/guides/gpa-credit-weighted-formula-guide/,guide,zh-TW,8,8,2,/guides/,1,6,0,OK
https://funnytools.win/guides/grade-rounding-cutoff-guide/,guide,zh-TW,4,4,2,/guides/,2,4,0,OK
https://funnytools.win/guides/grades-gpa/,guide,zh-TW,17,17,2,/guides/,9,9,4,OK
https://funnytools.win/guides/household-physics-demos-guide/,guide,zh-TW,3,3,2,/guides/,5,1,0,OK
https://funnytools.win/guides/image-base64-data-uri-guide/,guide,zh-TW,4,4,2,/guides/,2,3,0,OK
https://funnytools.win/guides/image-color-profile-web-print-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/image-compression-email-guide/,guide,zh-TW,12,12,2,/guides/,9,3,0,OK
https://funnytools.win/guides/image-compression-quality-size-guide/,guide,zh-TW,8,8,2,/guides/,7,4,1,OK
https://funnytools.win/guides/image-compressor-metadata-privacy-guide/,guide,zh-TW,4,4,2,/guides/,7,3,1,OK
https://funnytools.win/guides/image-resampling-quality-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/image-resize-aspect-ratio-guide/,guide,zh-TW,7,7,2,/guides/,7,4,1,OK
https://funnytools.win/guides/image-resolution-print-web-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/image-upload-failed-troubleshooting/,guide,zh-TW,3,3,2,/guides/,0,6,0,OK
https://funnytools.win/guides/independent-vs-paired-t-test/,guide,zh-TW,6,6,2,/guides/,1,6,0,OK
https://funnytools.win/guides/,hub,zh-TW,312,312,1,/category/draw/;/category/image/;/category/money/;/category/pdf/;/category/random/;/category/statistics/;/category/study/;/category/text/;/category/time/;/en/guides/;/es/guias/;/for/;/guides/;/;/methodology/;/tools/;/workflows/,0,347,11,OK
https://funnytools.win/guides/invisible-spaces-nbsp-zero-width-guide/,guide,zh-TW,8,8,1,/category/text/;/guides/;/;/workflows/,0,4,0,OK
https://funnytools.win/guides/iso-8601-utc-offset-guide/,guide,zh-TW,5,5,2,/guides/,1,4,0,OK
https://funnytools.win/guides/jpg-png-webp-which-to-use/,guide,zh-TW,12,12,2,/guides/,4,2,0,OK
https://funnytools.win/guides/json-error-fix-guide/,guide,zh-TW,10,10,2,/guides/,1,3,0,OK
https://funnytools.win/guides/json-formatter-trailing-comma-error-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/json-to-csv-excel-guide/,guide,zh-TW,6,6,2,/guides/,1,3,0,OK
https://funnytools.win/guides/line-breaks-lf-crlf-guide/,guide,zh-TW,5,5,2,/category/text/;/guides/,3,1,0,OK
https://funnytools.win/guides/markdown-syntax-preview-guide/,guide,zh-TW,3,3,2,/guides/,1,3,0,OK
https://funnytools.win/guides/mean-median-mode-when-to-use/,guide,zh-TW,3,3,2,/guides/,1,5,0,OK
https://funnytools.win/guides/merge-pdf-bookmarks-navigation-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/merge-pdf-page-size-orientation-guide/,guide,zh-TW,8,8,2,/guides/,7,4,0,OK
https://funnytools.win/guides/merge-pdf-private-guide/,guide,zh-TW,15,15,2,/category/statistics/;/guides/,9,2,0,OK
https://funnytools.win/guides/merge-pdf-reading-order-checklist-guide/,guide,zh-TW,9,9,2,/guides/,7,4,1,OK
https://funnytools.win/guides/misleading-chart-common-errors/,guide,zh-TW,5,5,2,/guides/,2,3,0,OK
https://funnytools.win/guides/missing-assignment-zero-exempt-guide/,guide,zh-TW,7,7,1,/guides/;/;/workflows/,1,5,0,OK
https://funnytools.win/guides/multiplication-fact-fluency-guide/,guide,zh-TW,5,5,2,/guides/,7,1,0,OK
https://funnytools.win/guides/optimize-images-for-website/,guide,zh-TW,5,5,2,/guides/,7,3,0,OK
https://funnytools.win/guides/outlier-detection-iqr-z-score-boxplot/,guide,zh-TW,4,4,2,/guides/,0,7,0,OK
https://funnytools.win/guides/p-value-interpretation/,guide,zh-TW,14,14,2,/guides/,1,7,0,OK
https://funnytools.win/guides/password-manager-mfa-passkey-guide/,guide,zh-TW,4,4,2,/guides/,1,3,0,OK
https://funnytools.win/guides/password-strength-basics-guide/,guide,zh-TW,6,6,2,/category/statistics/;/guides/,5,1,0,OK
https://funnytools.win/guides/pdf-accessibility-reading-order-check-guide/,guide,zh-TW,2,2,2,/guides/,7,4,2,OK
https://funnytools.win/guides/pdf-compressor-email-attachment-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-compressor-form-fields-links-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-page-reorder-appendix-merge-check-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-split-vs-extract-vs-delete/,guide,zh-TW,8,8,2,/guides/,4,3,0,OK
https://funnytools.win/guides/pdf-table-to-excel-header-check-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-image-background-contrast-guide/,guide,zh-TW,5,5,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-image-multipage-download-guide/,guide,zh-TW,7,7,2,/guides/,7,4,0,OK
https://funnytools.win/guides/pdf-to-image-print-crop-marks-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-image-raster-text-search-guide/,guide,zh-TW,9,9,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-image-resolution-guide/,guide,zh-TW,11,11,2,/guides/,7,4,0,OK
https://funnytools.win/guides/pdf-to-jpg-vs-png/,guide,zh-TW,6,6,2,/guides/,5,4,0,OK
https://funnytools.win/guides/pdf-to-word-form-field-editing-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-word-layout-fidelity-guide/,guide,zh-TW,9,9,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-word-ocr-language-check-guide/,guide,zh-TW,2,2,2,/guides/,7,4,1,OK
https://funnytools.win/guides/pdf-to-word-review-track-changes-guide/,guide,zh-TW,6,6,2,/guides/,5,4,1,OK
https://funnytools.win/guides/pdf-upload-failed-troubleshooting/,guide,zh-TW,3,3,2,/guides/,4,5,0,OK
https://funnytools.win/guides/pearson-vs-spearman-correlation/,guide,zh-TW,3,3,2,/guides/,0,8,0,OK
https://funnytools.win/guides/percentage-grade-to-gpa-conversion-guide/,guide,zh-TW,7,7,2,/guides/,1,6,0,OK
https://funnytools.win/guides/percentage-shortcuts-guide/,guide,zh-TW,9,9,2,/category/statistics/;/guides/,7,2,0,OK
https://funnytools.win/guides/percentile-rank-guide/,guide,zh-TW,32,32,2,/guides/,7,4,1,OK
https://funnytools.win/guides/photos-to-pdf-phone-guide/,guide,zh-TW,9,9,2,/guides/,9,5,0,OK
https://funnytools.win/guides/pie-chart-percentage-guide/,guide,zh-TW,4,4,2,/guides/,1,4,0,OK
https://funnytools.win/guides/png-to-jpg-transparency-background/,guide,zh-TW,5,5,2,/guides/,3,2,0,OK
https://funnytools.win/guides/pomodoro-25-5-focus-interval-guide/,guide,zh-TW,5,5,2,/guides/,3,2,0,OK
https://funnytools.win/guides/qr-barcode/,guide,zh-TW,12,12,2,/guides/,4,10,2,OK
https://funnytools.win/guides/qr-code-accessible-fallback-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-before-print-testing-guide/,guide,zh-TW,12,12,2,/guides/,7,3,0,OK
https://funnytools.win/guides/qr-code-classroom-guide/,guide,zh-TW,7,7,2,/guides/,5,4,0,OK
https://funnytools.win/guides/qr-code-destination-change-log-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-event-page-expiry-guide/,guide,zh-TW,7,7,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-mobile-landing-page-guide/,guide,zh-TW,11,11,2,/guides/,5,3,0,OK
https://funnytools.win/guides/qr-code-multi-placement-consistency-guide/,guide,zh-TW,2,2,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-multilingual-switch-testing-guide/,guide,zh-TW,4,4,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-not-scanning-print-guide/,guide,zh-TW,7,7,2,/guides/,1,5,0,OK
https://funnytools.win/guides/qr-code-payload-length-guide/,guide,zh-TW,6,6,2,/guides/,7,3,0,OK
https://funnytools.win/guides/qr-code-phishing-security-guide/,guide,zh-TW,7,7,2,/guides/,1,5,0,OK
https://funnytools.win/guides/qr-code-scan-failure-field-troubleshooting-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/qr-code-utm-campaign-link-guide/,guide,zh-TW,5,5,2,/guides/,5,4,2,OK
https://funnytools.win/guides/qr-code-vs-barcode-guide/,guide,zh-TW,6,6,2,/guides/,2,4,0,OK
https://funnytools.win/guides/qr-error-correction-logo-guide/,guide,zh-TW,4,4,2,/guides/,1,5,0,OK
https://funnytools.win/guides/r-squared-adjusted-r-squared/,guide,zh-TW,3,3,2,/guides/,0,7,0,OK
https://funnytools.win/guides/random-password-length-security-guide/,guide,zh-TW,6,6,2,/guides/,1,4,0,OK
https://funnytools.win/guides/random-sampling-with-without-replacement/,guide,zh-TW,5,5,2,/guides/,2,3,0,OK
https://funnytools.win/guides/reading-time-estimate-guide/,guide,zh-TW,3,3,2,/category/text/;/guides/,1,2,0,OK
https://funnytools.win/guides/rejection-sampling-modulo-bias-guide/,guide,zh-TW,8,8,2,/guides/,2,3,0,OK
https://funnytools.win/guides/remove-duplicate-lines-guide/,guide,zh-TW,3,3,2,/guides/,2,2,0,OK
https://funnytools.win/guides/reorder-rotate-pdf-pages/,guide,zh-TW,4,4,2,/guides/,3,3,0,OK
https://funnytools.win/guides/resize-image-without-distortion/,guide,zh-TW,4,4,2,/guides/,2,3,0,OK
https://funnytools.win/guides/scanned-pdf-searchable-ocr-guide/,guide,zh-TW,2,2,2,/guides/,3,4,0,OK
https://funnytools.win/guides/seating-chart-changeover-routine-guide/,guide,zh-TW,4,4,2,/guides/,7,3,1,OK
https://funnytools.win/guides/seating-chart-student-needs-intake-guide/,guide,zh-TW,6,6,2,/guides/,7,3,1,OK
https://funnytools.win/guides/secure-random-vs-math-random-guide/,guide,zh-TW,11,11,2,/guides/,1,4,0,OK
https://funnytools.win/guides/semester-vs-cumulative-gpa-guide/,guide,zh-TW,6,6,2,/guides/,1,4,2,OK
https://funnytools.win/guides/shapiro-wilk-normality-test/,guide,zh-TW,4,4,2,/guides/,0,7,0,OK
https://funnytools.win/guides/split-pdf-output-naming-batch-delivery-guide/,guide,zh-TW,3,3,2,/guides/,7,4,1,OK
https://funnytools.win/guides/split-pdf-page-range-planning-guide/,guide,zh-TW,8,8,2,/guides/,7,4,1,OK
https://funnytools.win/guides/spss-levene-test-guide/,guide,zh-TW,12,12,1,/guides/;/;/workflows/,7,5,1,OK
https://funnytools.win/guides/standard-deviation-vs-standard-error/,guide,zh-TW,6,6,2,/guides/,3,4,0,OK
https://funnytools.win/guides/static-vs-dynamic-qr-code-guide/,guide,zh-TW,9,9,1,/guides/;/;/workflows/,1,5,0,OK
https://funnytools.win/guides/statistical-test-selection/,guide,zh-TW,10,10,2,/guides/,1,7,0,OK
https://funnytools.win/guides/statistical-vs-practical-significance/,guide,zh-TW,2,2,2,/guides/,0,9,0,OK
https://funnytools.win/guides/svg-vs-png-diagram-export/,guide,zh-TW,13,13,2,/guides/,3,2,0,OK
https://funnytools.win/guides/t-score-calculator-guide/,guide,zh-TW,38,38,1,/category/statistics/;/guides/;/;/workflows/,9,5,1,OK
https://funnytools.win/guides/t-test-apa-format-guide/,guide,zh-TW,11,11,1,/guides/;/;/workflows/,5,4,1,OK
